order_id,order_date,customer_name,customer_city,product_name,category_name,brand_name,quantity,list_price,discount,store_name,staff_name,final_revenue,order_year,order_month
48,2016-01-30,Josephine Dale,Baldwinsville,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,Baldwin Bikes,Venita Daniel,1512.891,2016,1
48,2016-01-30,Josephine Dale,Baldwinsville,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,Baldwin Bikes,Venita Daniel,2319.9919999999997,2016,1
48,2016-01-30,Josephine Dale,Baldwinsville,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,Baldwin Bikes,Venita Daniel,2377.782,2016,1
48,2016-01-30,Josephine Dale,Baldwinsville,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.07,Baldwin Bikes,Venita Daniel,502.1814,2016,1
49,2016-01-31,Taisha Vang,Shirley,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,Baldwin Bikes,Marcelene Boyer,502.1814,2016,1
50,2016-01-31,Silas Tate,Corpus Christi,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.05,Rowlett Bikes,Kali Vargas,949.9905,2016,1
50,2016-01-31,Silas Tate,Corpus Christi,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.07,Rowlett Bikes,Kali Vargas,1115.9814,2016,1
50,2016-01-31,Silas Tate,Corpus Christi,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.2,Rowlett Bikes,Kali Vargas,431.98400000000004,2016,1
51,2016-02-01,Jamaal Baker,Elmhurst,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.05,Baldwin Bikes,Venita Daniel,256.4905,2016,2
51,2016-02-01,Jamaal Baker,Elmhurst,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Venita Daniel,569.9905,2016,2
51,2016-02-01,Jamaal Baker,Elmhurst,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,Baldwin Bikes,Venita Daniel,959.984,2016,2
52,2016-02-03,Twana Arnold,Anaheim,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,Santa Cruz Bikes,Mireya Copeland,464.9907,2016,2
53,2016-02-03,Margit Osborn,Plainview,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,Baldwin Bikes,Marcelene Boyer,2879.9840000000004,2016,2
53,2016-02-03,Margit Osborn,Plainview,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.05,Baldwin Bikes,Marcelene Boyer,569.981,2016,2
53,2016-02-03,Margit Osborn,Plainview,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.2,Baldwin Bikes,Marcelene Boyer,431.98400000000004,2016,2
53,2016-02-03,Margit Osborn,Plainview,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,Baldwin Bikes,Marcelene Boyer,899.9820000000001,2016,2
54,2016-02-04,Inge Olsen,Long Beach,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,Baldwin Bikes,Venita Daniel,959.984,2016,2
54,2016-02-04,Inge Olsen,Long Beach,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.2,Baldwin Bikes,Venita Daniel,799.9920000000001,2016,2
55,2016-02-04,Chanel May,Garden City,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.05,Baldwin Bikes,Marcelene Boyer,256.4905,2016,2
55,2016-02-04,Chanel May,Garden City,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.2,Baldwin Bikes,Marcelene Boyer,799.984,2016,2
55,2016-02-04,Chanel May,Garden City,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.2,Baldwin Bikes,Marcelene Boyer,847.984,2016,2
56,2016-02-04,Nathaniel Davidson,Rome,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.07,Baldwin Bikes,Marcelene Boyer,1115.9814,2016,2
57,2016-02-04,Dalia Carson,Rochester,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,Baldwin Bikes,Venita Daniel,539.9820000000001,2016,2
57,2016-02-04,Dalia Carson,Rochester,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.2,Baldwin Bikes,Venita Daniel,718.4000000000001,2016,2
57,2016-02-04,Dalia Carson,Rochester,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.07,Baldwin Bikes,Venita Daniel,251.0907,2016,2
58,2016-02-05,Tiana Henderson,Franklin Square,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,Baldwin Bikes,Marcelene Boyer,512.981,2016,2
58,2016-02-05,Tiana Henderson,Franklin Square,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.07,Baldwin Bikes,Marcelene Boyer,417.57,2016,2
58,2016-02-05,Tiana Henderson,Franklin Square,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.1,Baldwin Bikes,Marcelene Boyer,269.99100000000004,2016,2
59,2016-02-05,Rodney Odom,Richmond Hill,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.05,Baldwin Bikes,Venita Daniel,256.4905,2016,2
59,2016-02-05,Rodney Odom,Richmond Hill,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.1,Baldwin Bikes,Venita Daniel,674.991,2016,2
59,2016-02-05,Rodney Odom,Richmond Hill,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.1,Baldwin Bikes,Venita Daniel,772.2,2016,2
60,2016-02-06,Joesph Delacruz,Atwater,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,Santa Cruz Bikes,Genna Serrano,512.981,2016,2
60,2016-02-06,Joesph Delacruz,Atwater,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.1,Santa Cruz Bikes,Genna Serrano,2609.991,2016,2
60,2016-02-06,Joesph Delacruz,Atwater,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.07,Santa Cruz Bikes,Genna Serrano,492.8907,2016,2
60,2016-02-06,Joesph Delacruz,Atwater,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.2,Santa Cruz Bikes,Genna Serrano,215.99200000000002,2016,2
61,2016-02-06,Mark Garrett,Monroe,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.1,Baldwin Bikes,Venita Daniel,449.99100000000004,2016,2
61,2016-02-06,Mark Garrett,Monroe,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,Baldwin Bikes,Venita Daniel,1006.981,2016,2
61,2016-02-06,Mark Garrett,Monroe,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.2,Baldwin Bikes,Venita Daniel,2113.5840000000003,2016,2
62,2016-02-07,Denis Logan,Ridgecrest,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,Santa Cruz Bikes,Mireya Copeland,251.0907,2016,2
62,2016-02-07,Denis Logan,Ridgecrest,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.1,Santa Cruz Bikes,Mireya Copeland,3239.982,2016,2
62,2016-02-07,Denis Logan,Ridgecrest,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,Santa Cruz Bikes,Mireya Copeland,485.982,2016,2
63,2016-02-07,Dann Huff,Huntington Station,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,Baldwin Bikes,Venita Daniel,899.9820000000001,2016,2
63,2016-02-07,Dann Huff,Huntington Station,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.05,Baldwin Bikes,Venita Daniel,853.0999999999999,2016,2
63,2016-02-07,Dann Huff,Huntington Station,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,Baldwin Bikes,Venita Daniel,899.991,2016,2
64,2016-02-07,Corine Stuart,Clifton Park,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,Baldwin Bikes,Marcelene Boyer,899.9820000000001,2016,2
64,2016-02-07,Corine Stuart,Clifton Park,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,Baldwin Bikes,Marcelene Boyer,431.98400000000004,2016,2
64,2016-02-07,Corine Stuart,Clifton Park,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,Baldwin Bikes,Marcelene Boyer,479.98400000000004,2016,2
64,2016-02-07,Corine Stuart,Clifton Park,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,Baldwin Bikes,Marcelene Boyer,989.9820000000001,2016,2
65,2016-02-08,Serafina Clemons,Shirley,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.1,Baldwin Bikes,Marcelene Boyer,494.99100000000004,2016,2
66,2016-02-09,Susannah Fields,Far Rockaway,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,Baldwin Bikes,Venita Daniel,599.9920000000001,2016,2
66,2016-02-09,Susannah Fields,Far Rockaway,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,Baldwin Bikes,Venita Daniel,278.9907,2016,2
66,2016-02-09,Susannah Fields,Far Rockaway,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.07,Baldwin Bikes,Venita Daniel,511.49069999999995,2016,2
67,2016-02-09,Lazaro Moran,Sugar Land,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,Rowlett Bikes,Kali Vargas,479.98400000000004,2016,2
67,2016-02-09,Lazaro Moran,Sugar Land,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,Rowlett Bikes,Kali Vargas,989.9820000000001,2016,2
67,2016-02-09,Lazaro Moran,Sugar Land,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,Rowlett Bikes,Kali Vargas,215.99200000000002,2016,2
67,2016-02-09,Lazaro Moran,Sugar Land,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,Rowlett Bikes,Kali Vargas,2377.782,2016,2
67,2016-02-09,Lazaro Moran,Sugar Land,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.2,Rowlett Bikes,Kali Vargas,359.20000000000005,2016,2
68,2016-02-10,Kristen Alvarez,Bronx,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,Baldwin Bikes,Marcelene Boyer,502.1814,2016,2
68,2016-02-10,Kristen Alvarez,Bronx,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.1,Baldwin Bikes,Marcelene Boyer,386.1,2016,2
69,2016-02-10,Ophelia Decker,New Windsor,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,Baldwin Bikes,Venita Daniel,485.982,2016,2
69,2016-02-10,Ophelia Decker,New Windsor,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.2,Baldwin Bikes,Venita Daniel,1056.7920000000001,2016,2
69,2016-02-10,Ophelia Decker,New Windsor,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.05,Baldwin Bikes,Venita Daniel,1471.55,2016,2
70,2016-02-11,Cleotilde Booth,Sugar Land,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,Rowlett Bikes,Layla Terrell,1899.981,2016,2
70,2016-02-11,Cleotilde Booth,Sugar Land,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.2,Rowlett Bikes,Layla Terrell,359.20000000000005,2016,2
70,2016-02-11,Cleotilde Booth,Sugar Land,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,Rowlett Bikes,Layla Terrell,569.9905,2016,2
71,2016-02-11,Cathey Lamb,Bayside,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,Baldwin Bikes,Venita Daniel,1139.981,2016,2
71,2016-02-11,Cathey Lamb,Bayside,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.2,Baldwin Bikes,Venita Daniel,439.992,2016,2
71,2016-02-11,Cathey Lamb,Bayside,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.1,Baldwin Bikes,Venita Daniel,404.1,2016,2
72,2016-02-12,Cesar Wilkins,San Diego,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.07,Santa Cruz Bikes,Mireya Copeland,797.9399999999999,2016,2
72,2016-02-12,Cesar Wilkins,San Diego,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,Santa Cruz Bikes,Mireya Copeland,522.4905,2016,2
72,2016-02-12,Cesar Wilkins,San Diego,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,Santa Cruz Bikes,Mireya Copeland,485.982,2016,2
73,2016-02-12,Gabriel Wagner,Ballston Spa,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.07,Baldwin Bikes,Venita Daniel,251.0907,2016,2
73,2016-02-12,Gabriel Wagner,Ballston Spa,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,Baldwin Bikes,Venita Daniel,1139.981,2016,2
73,2016-02-12,Gabriel Wagner,Ballston Spa,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.07,Baldwin Bikes,Venita Daniel,1859.9814,2016,2
73,2016-02-12,Gabriel Wagner,Ballston Spa,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,Baldwin Bikes,Venita Daniel,464.9907,2016,2
73,2016-02-12,Gabriel Wagner,Ballston Spa,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,Baldwin Bikes,Venita Daniel,479.98400000000004,2016,2
74,2016-02-13,Mariela Huffman,Garden City,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,Baldwin Bikes,Venita Daniel,1139.981,2016,2
74,2016-02-13,Mariela Huffman,Garden City,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,Baldwin Bikes,Venita Daniel,437.09069999999997,2016,2
75,2016-02-14,Euna Lopez,Carmel,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,Baldwin Bikes,Marcelene Boyer,899.991,2016,2
75,2016-02-14,Euna Lopez,Carmel,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.07,Baldwin Bikes,Marcelene Boyer,7439.981399999999,2016,2
75,2016-02-14,Euna Lopez,Carmel,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.2,Baldwin Bikes,Marcelene Boyer,423.992,2016,2
76,2016-02-16,Genoveva Baldwin,Port Washington,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,Baldwin Bikes,Marcelene Boyer,522.4905,2016,2
76,2016-02-16,Genoveva Baldwin,Port Washington,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.1,Baldwin Bikes,Marcelene Boyer,3025.782,2016,2
76,2016-02-16,Genoveva Baldwin,Port Washington,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.07,Baldwin Bikes,Marcelene Boyer,1228.5207,2016,2
77,2016-02-16,Rochelle Ward,Glendora,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,Santa Cruz Bikes,Mireya Copeland,557.9907,2016,2
77,2016-02-16,Rochelle Ward,Glendora,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,Santa Cruz Bikes,Mireya Copeland,989.9820000000001,2016,2
77,2016-02-16,Rochelle Ward,Glendora,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.2,Santa Cruz Bikes,Mireya Copeland,479.992,2016,2
77,2016-02-16,Rochelle Ward,Glendora,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.2,Santa Cruz Bikes,Mireya Copeland,399.992,2016,2
78,2016-02-16,Trinidad Chapman,Ronkonkoma,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.07,Baldwin Bikes,Venita Daniel,398.96999999999997,2016,2
78,2016-02-16,Trinidad Chapman,Ronkonkoma,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.2,Baldwin Bikes,Venita Daniel,359.20000000000005,2016,2
78,2016-02-16,Trinidad Chapman,Ronkonkoma,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.1,Baldwin Bikes,Venita Daniel,808.2,2016,2
78,2016-02-16,Trinidad Chapman,Ronkonkoma,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.1,Baldwin Bikes,Venita Daniel,485.982,2016,2
79,2016-02-17,Ellena Clements,Santa Monica,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,Santa Cruz Bikes,Genna Serrano,5399.982,2016,2
79,2016-02-17,Ellena Clements,Santa Monica,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.05,Santa Cruz Bikes,Genna Serrano,815.0999999999999,2016,2
79,2016-02-17,Ellena Clements,Santa Monica,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,Santa Cruz Bikes,Genna Serrano,422.99100000000004,2016,2
79,2016-02-17,Ellena Clements,Santa Monica,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.07,Santa Cruz Bikes,Genna Serrano,929.9814,2016,2
80,2016-02-17,Jeannie Wilcox,Franklin Square,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.1,Baldwin Bikes,Marcelene Boyer,539.991,2016,2
80,2016-02-17,Jeannie Wilcox,Franklin Square,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.1,Baldwin Bikes,Marcelene Boyer,494.99100000000004,2016,2
80,2016-02-17,Jeannie Wilcox,Franklin Square,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.2,Baldwin Bikes,Marcelene Boyer,343.20000000000005,2016,2
81,2016-02-17,Max Charles,Glen Cove,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.2,Baldwin Bikes,Marcelene Boyer,2478.4,2016,2
81,2016-02-17,Max Charles,Glen Cove,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.05,Baldwin Bikes,Marcelene Boyer,569.981,2016,2
81,2016-02-17,Max Charles,Glen Cove,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,Baldwin Bikes,Marcelene Boyer,949.981,2016,2
82,2016-02-18,Bronwyn Vargas,New Windsor,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,Baldwin Bikes,Marcelene Boyer,899.9820000000001,2016,2
82,2016-02-18,Bronwyn Vargas,New Windsor,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,Baldwin Bikes,Marcelene Boyer,2689.5840000000003,2016,2
83,2016-02-19,Gertrude Terry,Upland,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,Santa Cruz Bikes,Genna Serrano,479.992,2016,2
83,2016-02-19,Gertrude Terry,Upland,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,Santa Cruz Bikes,Genna Serrano,1899.981,2016,2
84,2016-02-20,Christia Wilkins,Woodside,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.07,Baldwin Bikes,Venita Daniel,557.9814,2016,2
84,2016-02-20,Christia Wilkins,Woodside,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,Baldwin Bikes,Venita Daniel,985.7814,2016,2
85,2016-02-20,Aaron Knapp,Yonkers,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.05,Baldwin Bikes,Venita Daniel,5509.981,2016,2
85,2016-02-20,Aaron Knapp,Yonkers,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.07,Baldwin Bikes,Venita Daniel,417.57,2016,2
86,2016-02-21,Lavette Wright,Ronkonkoma,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,Baldwin Bikes,Venita Daniel,5399.982,2016,2
86,2016-02-21,Lavette Wright,Ronkonkoma,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.07,Baldwin Bikes,Venita Daniel,557.9814,2016,2
86,2016-02-21,Lavette Wright,Ronkonkoma,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.2,Baldwin Bikes,Venita Daniel,431.98400000000004,2016,2
86,2016-02-21,Lavette Wright,Ronkonkoma,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,Baldwin Bikes,Venita Daniel,476.99100000000004,2016,2
87,2016-02-21,Rosa Kinney,Brooklyn,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,Baldwin Bikes,Marcelene Boyer,959.984,2016,2
87,2016-02-21,Rosa Kinney,Brooklyn,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,Baldwin Bikes,Marcelene Boyer,539.9820000000001,2016,2
88,2016-02-21,Rodolfo Buck,Shirley,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.07,Baldwin Bikes,Marcelene Boyer,1440.57,2016,2
88,2016-02-21,Rodolfo Buck,Shirley,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.1,Baldwin Bikes,Marcelene Boyer,3239.982,2016,2
88,2016-02-21,Rodolfo Buck,Shirley,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.1,Baldwin Bikes,Marcelene Boyer,3599.991,2016,2
89,2016-02-21,Calandra Stanton,Lake Jackson,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,Rowlett Bikes,Kali Vargas,1254.9405,2016,2
89,2016-02-21,Calandra Stanton,Lake Jackson,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.1,Rowlett Bikes,Kali Vargas,845.9820000000001,2016,2
90,2016-02-23,Romaine Haley,Ithaca,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,Baldwin Bikes,Venita Daniel,899.991,2016,2
90,2016-02-23,Romaine Haley,Ithaca,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,Baldwin Bikes,Venita Daniel,437.09069999999997,2016,2
91,2016-02-25,Catrice Hicks,San Pablo,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,Santa Cruz Bikes,Mireya Copeland,1512.891,2016,2
91,2016-02-25,Catrice Hicks,San Pablo,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.05,Santa Cruz Bikes,Mireya Copeland,474.9905,2016,2
91,2016-02-25,Catrice Hicks,San Pablo,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,Santa Cruz Bikes,Mireya Copeland,985.7814,2016,2
91,2016-02-25,Catrice Hicks,San Pablo,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,Santa Cruz Bikes,Mireya Copeland,502.1814,2016,2
92,2016-02-25,Kimberli Cline,Centereach,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.1,Baldwin Bikes,Venita Daniel,1619.991,2016,2
93,2016-02-26,Cindie Franklin,Lawndale,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.07,Santa Cruz Bikes,Genna Serrano,502.1814,2016,2
93,2016-02-26,Cindie Franklin,Lawndale,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.05,Santa Cruz Bikes,Genna Serrano,407.54999999999995,2016,2
93,2016-02-26,Cindie Franklin,Lawndale,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.1,Santa Cruz Bikes,Genna Serrano,242.991,2016,2
93,2016-02-26,Cindie Franklin,Lawndale,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,Santa Cruz Bikes,Genna Serrano,599.9920000000001,2016,2
93,2016-02-26,Cindie Franklin,Lawndale,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.07,Santa Cruz Bikes,Genna Serrano,2881.14,2016,2
94,2016-02-27,Thurman Ellis,Pleasanton,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,Santa Cruz Bikes,Mireya Copeland,522.4905,2016,2
94,2016-02-27,Thurman Ellis,Pleasanton,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,Santa Cruz Bikes,Mireya Copeland,2319.9919999999997,2016,2
94,2016-02-27,Thurman Ellis,Pleasanton,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.2,Santa Cruz Bikes,Mireya Copeland,1344.7920000000001,2016,2
94,2016-02-27,Thurman Ellis,Pleasanton,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,Santa Cruz Bikes,Mireya Copeland,502.1814,2016,2
95,2016-02-27,Casey Gill,Port Washington,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.2,Baldwin Bikes,Venita Daniel,2478.4,2016,2
